idx,lon,lat,day,night
115.98_40.1,115.98,40.1,0.0,6.0
116.23_40.08,116.23,40.08,13256.0,2744.0
116.23_40.09,116.23,40.09,992.0,1250.0
116.29_39.88,116.29,39.88,5468.0,14302.0
116.29_39.89,116.29,39.89,9365.0,14147.0
116.23_40.04,116.23,40.04,229.0,2215.0
116.29_39.87,116.29,39.87,18780.0,10840.0
116.23_40.06,116.23,40.06,860.0,348.0
116.23_40.07,116.23,40.07,17270.0,75.0
116.29_39.82,116.29,39.82,26941.0,2851.0
116.29_39.83,116.29,39.83,15311.0,11596.0
116.23_40.02,116.23,40.02,204.0,90.0
116.29_39.81,116.29,39.81,3770.0,3670.0
115.62_39.66,115.62,39.66,0.0,3.0
115.62_39.64,115.62,39.64,300.0,51.0
115.62_39.65,115.62,39.65,2.0,47.0
115.62_39.63,115.62,39.63,21.0,0.0
116.88_40.18,116.88,40.18,13.0,314.0
116.88_40.19,116.88,40.19,18.0,135.0
116.88_40.16,116.88,40.16,13.0,348.0
116.88_40.17,116.88,40.17,1.0,6.0
116.88_40.14,116.88,40.14,15.0,316.0
116.88_40.15,116.88,40.15,227.0,843.0
116.88_40.12,116.88,40.12,75.0,196.0
116.88_40.13,116.88,40.13,11.0,11.0
116.88_40.11,116.88,40.11,89.0,103.0
117.07_40.54,117.07,40.54,0.0,6.0
115.54_39.88,115.54,39.88,2.0,0.0
116.08_40.21,116.08,40.21,1192.0,13.0
116.16_39.7,116.16,39.7,212.0,82.0
116.24_40.31,116.24,40.31,14.0,90.0
116.24_40.36,116.24,40.36,0.0,17.0
116.24_40.37,116.24,40.37,0.0,1.0
116.24_40.34,116.24,40.34,5.0,31.0
116.24_40.35,116.24,40.35,10.0,315.0
116.47_40.74,116.47,40.74,1.0,1.0
116.47_40.73,116.47,40.73,0.0,11.0
116.47_40.72,116.47,40.72,0.0,3.0
116.76_40.46,116.76,40.46,2.0,157.0
116.76_40.44,116.76,40.44,0.0,2.0
116.76_40.45,116.76,40.45,1.0,22.0
116.76_40.42,116.76,40.42,4.0,29.0
116.76_40.43,116.76,40.43,243.0,540.0
116.76_40.41,116.76,40.41,93.0,129.0
117.08_40.59,117.08,40.59,13.0,167.0
116.76_40.48,116.76,40.48,1.0,127.0
116.39_39.78,116.39,39.78,4830.0,13926.0
116.39_39.79,116.39,39.79,3109.0,610.0
116.39_39.74,116.39,39.74,961.0,1154.0
116.39_39.75,116.39,39.75,4669.0,3931.0
116.39_39.76,116.39,39.76,2113.0,2076.0
116.39_39.77,116.39,39.77,2814.0,1574.0
116.39_39.71,116.39,39.71,817.0,3635.0
116.39_39.72,116.39,39.72,1018.0,4005.0
116.39_39.73,116.39,39.73,565.0,19.0
115.55_39.78,115.55,39.78,15.0,6.0
115.55_39.71,115.55,39.71,0.0,1.0
116.16_39.8,116.16,39.8,1857.0,6362.0
115.55_39.77,115.55,39.77,3.0,1.0
115.55_39.76,115.55,39.76,34.0,0.0
116.26_39.78,116.26,39.78,1405.0,482.0
116.26_39.79,116.26,39.79,435.0,1509.0
116.38_40.36,116.38,40.36,101.0,40.0
116.26_39.71,116.26,39.71,82.0,181.0
116.26_39.72,116.26,39.72,799.0,2069.0
116.26_39.73,116.26,39.73,343.0,276.0
116.26_39.74,116.26,39.74,435.0,349.0
116.26_39.75,116.26,39.75,1417.0,3976.0
116.26_39.76,116.26,39.76,2001.0,1538.0
116.26_39.77,116.26,39.77,1776.0,578.0
116.15_39.94,116.15,39.94,234.0,341.0
116.15_39.95,116.15,39.95,142.0,89.0
116.15_39.96,116.15,39.96,5.0,0.0
116.15_39.97,116.15,39.97,34.0,13.0
116.91_40.07,116.91,40.07,34.0,293.0
116.15_39.91,116.15,39.91,531.0,1.0
116.15_39.92,116.15,39.92,1038.0,2092.0
116.15_39.93,116.15,39.93,4201.0,11810.0
116.91_40.09,116.91,40.09,396.0,94.0
116.91_40.08,116.91,40.08,51.0,291.0
116.15_39.98,116.15,39.98,8.0,49.0
115.8_40.47,115.8,40.47,6.0,24.0
116.36_40.91,116.36,40.91,0.0,1.0
116.58_39.68,116.58,39.68,139.0,527.0
116.38_39.96,116.38,39.96,23853.0,16600.0
116.38_39.95,116.38,39.95,16022.0,15843.0
116.57_39.95,116.57,39.95,2521.0,980.0
116.38_39.93,116.38,39.93,10271.0,4582.0
116.38_39.92,116.38,39.92,7736.0,1834.0
116.38_39.91,116.38,39.91,5080.0,1361.0
116.58_39.63,116.58,39.63,115.0,184.0
116.58_39.64,116.58,39.64,262.0,795.0
116.58_39.65,116.58,39.65,141.0,36.0
116.38_39.99,116.38,39.99,15060.0,9430.0
116.38_39.98,116.38,39.98,26574.0,16361.0
116.85_40.39,116.85,40.39,3266.0,6670.0
116.85_40.38,116.85,40.38,5635.0,13794.0
116.85_40.35,116.85,40.35,159.0,973.0
116.85_40.34,116.85,40.34,71.0,515.0
116.85_40.37,116.85,40.37,7049.0,8541.0
116.85_40.36,116.85,40.36,1173.0,72.0
116.85_40.33,116.85,40.33,8.0,74.0
116.02_39.68,116.02,39.68,133.0,491.0
116.0_39.58,116.0,39.58,4.0,136.0
116.13_40.62,116.13,40.62,0.0,1.0
116.89_40.48,116.89,40.48,84.0,1.0
116.89_40.44,116.89,40.44,3.0,108.0
116.89_40.45,116.89,40.45,0.0,46.0
116.89_40.46,116.89,40.46,660.0,19.0
116.89_40.47,116.89,40.47,35.0,3.0
116.89_40.41,116.89,40.41,33.0,499.0
116.89_40.42,116.89,40.42,19.0,273.0
116.89_40.43,116.89,40.43,1.0,18.0
116.11_39.83,116.11,39.83,46.0,802.0
115.43_39.97,115.43,39.97,13.0,0.0
115.88_39.79,115.88,39.79,1.0,7.0
116.42_40.49,116.42,40.49,0.0,1.0
116.42_40.44,116.42,40.44,7.0,67.0
116.42_40.43,116.42,40.43,0.0,2.0
116.42_40.41,116.42,40.41,2.0,2.0
116.8_40.1,116.8,40.1,46.0,132.0
116.8_40.3,116.8,40.3,194.0,416.0
116.8_40.2,116.8,40.2,3.0,105.0
116.18_40.29,116.18,40.29,0.0,7.0
116.8_40.6,116.8,40.6,4.0,19.0
116.18_40.24,116.18,40.24,254.0,67.0
116.18_40.25,116.18,40.25,296.0,79.0
116.18_40.26,116.18,40.26,106.0,2.0
116.79_40.19,116.79,40.19,6.0,1.0
116.18_40.21,116.18,40.21,375.0,2327.0
116.18_40.22,116.18,40.22,4497.0,1741.0
116.18_40.23,116.18,40.23,1251.0,23.0
116.81_39.62,116.81,39.62,140.0,1.0
116.81_39.63,116.81,39.63,3.0,1.0
116.81_39.66,116.81,39.66,33.0,24.0
116.81_39.67,116.81,39.67,216.0,188.0
116.81_39.64,116.81,39.64,485.0,79.0
116.81_39.65,116.81,39.65,19.0,279.0
116.81_39.68,116.81,39.68,175.0,297.0
116.81_39.69,116.81,39.69,41.0,360.0
116.63_41.05,116.63,41.05,1.0,0.0
115.98_40.04,115.98,40.04,3.0,6.0
116.63_41.03,116.63,41.03,0.0,2.0
116.63_41.02,116.63,41.02,3.0,1.0
116.63_41.01,116.63,41.01,13.0,10.0
115.84_39.69,115.84,39.69,1.0,0.0
116.43_40.44,116.43,40.44,11.0,19.0
116.43_40.45,116.43,40.45,0.0,2.0
116.43_40.43,116.43,40.43,4.0,140.0
116.43_40.41,116.43,40.41,0.0,1.0
116.4_39.99,116.4,39.99,33493.0,8041.0
116.4_39.98,116.4,39.98,13463.0,7325.0
116.4_39.95,116.4,39.95,21480.0,13608.0
116.4_39.94,116.4,39.94,13679.0,12063.0
116.4_39.97,116.4,39.97,44338.0,16802.0
116.4_39.96,116.4,39.96,26086.0,16443.0
116.4_39.91,116.4,39.91,30628.0,3421.0
116.4_39.93,116.4,39.93,15384.0,7859.0
116.4_39.92,116.4,39.92,16526.0,8189.0
116.03_39.74,116.03,39.74,1022.0,2.0
115.74_39.74,115.74,39.74,9.0,5.0
116.11_40.61,116.11,40.61,1.0,0.0
117.04_40.62,117.04,40.62,3.0,19.0
117.12_40.21,117.12,40.21,0.0,125.0
117.12_40.23,117.12,40.23,5.0,93.0
117.04_40.63,117.04,40.63,0.0,2.0
117.12_40.25,117.12,40.25,0.0,52.0
115.84_39.81,115.84,39.81,7.0,9.0
117.12_40.27,117.12,40.27,0.0,8.0
115.84_39.83,115.84,39.83,2.0,2.0
117.12_40.28,117.12,40.28,4.0,83.0
115.58_39.7,115.58,39.7,0.0,2.0
117.24_40.2,117.24,40.2,211.0,339.0
116.46_40.83,116.46,40.83,2.0,0.0
116.46_40.82,116.46,40.82,1.0,0.0
116.12_40.61,116.12,40.61,2.0,4.0
117.15_40.6,117.15,40.6,6.0,33.0
117.15_40.5,117.15,40.5,1.0,62.0
117.15_40.4,117.15,40.4,0.0,33.0
116.01_40.5,116.01,40.5,54.0,57.0
116.01_40.3,116.01,40.3,3.0,3.0
116.01_40.2,116.01,40.2,8.0,0.0
116.01_40.0,116.01,40.0,2.0,47.0
117.15_40.1,117.15,40.1,1.0,0.0
116.5_40.42,116.5,40.42,0.0,57.0
116.5_40.41,116.5,40.41,107.0,356.0
116.13_40.5,116.13,40.5,1.0,32.0
116.25_40.42,116.25,40.42,34.0,12.0
115.78_39.62,115.78,39.62,0.0,2.0
117.15_40.66,117.15,40.66,1.0,1.0
116.62_40.31,116.62,40.31,3673.0,4059.0
117.02_40.26,117.02,40.26,35.0,8.0
116.25_40.41,116.25,40.41,2.0,9.0
116.95_40.69,116.95,40.69,0.0,1.0
116.25_40.46,116.25,40.46,0.0,6.0
116.71_40.29,116.71,40.29,53.0,656.0
117.02_40.25,117.02,40.25,9.0,5.0
116.83_39.84,116.83,39.84,2.0,58.0
116.25_40.45,116.25,40.45,0.0,13.0
117.15_40.68,117.15,40.68,1.0,0.0
116.93_40.42,116.93,40.42,16.0,270.0
116.13_39.69,116.13,39.69,379.0,101.0
116.13_39.68,116.13,39.68,107.0,81.0
116.13_39.67,116.13,39.67,190.0,1030.0
116.13_39.66,116.13,39.66,72.0,159.0
116.13_39.65,116.13,39.65,92.0,90.0
116.13_39.64,116.13,39.64,47.0,563.0
116.13_39.63,116.13,39.63,3.0,2.0
116.52_39.68,116.52,39.68,226.0,1703.0
116.13_39.61,116.13,39.61,103.0,21.0
116.52_39.69,116.52,39.69,34.0,213.0
116.78_39.74,116.78,39.74,393.0,38.0
116.64_39.65,116.64,39.65,160.0,337.0
116.64_39.64,116.64,39.64,114.0,257.0
116.64_39.67,116.64,39.67,10.0,0.0
116.64_39.66,116.64,39.66,625.0,12.0
116.64_39.61,116.64,39.61,14.0,61.0
116.64_39.63,116.64,39.63,31.0,405.0
116.64_39.62,116.64,39.62,47.0,330.0
116.64_39.69,116.64,39.69,22.0,256.0
116.64_39.68,116.64,39.68,0.0,24.0
116.93_40.29,116.93,40.29,7.0,0.0
116.93_40.28,116.93,40.28,147.0,12.0
116.73_40.29,116.73,40.29,0.0,8.0
116.73_40.28,116.73,40.28,87.0,6.0
116.62_40.35,116.62,40.35,288.0,79.0
116.01_39.98,116.01,39.98,2.0,14.0
115.89_39.79,115.89,39.79,15.0,13.0
116.01_39.92,116.01,39.92,0.0,1.0
116.01_39.91,116.01,39.91,1.0,0.0
116.01_39.97,116.01,39.97,4.0,16.0
116.01_39.96,116.01,39.96,0.0,5.0
116.75_40.12,116.75,40.12,893.0,621.0
116.75_40.13,116.75,40.13,324.0,135.0
116.75_40.11,116.75,40.11,275.0,935.0
116.75_40.16,116.75,40.16,66.0,714.0
116.75_40.17,116.75,40.17,112.0,659.0
116.75_40.14,116.75,40.14,1314.0,1361.0
116.75_40.15,116.75,40.15,142.0,1555.0
116.75_40.18,116.75,40.18,77.0,137.0
116.75_40.19,116.75,40.19,87.0,884.0
116.24_39.79,116.24,39.79,0.0,1.0
116.96_40.18,116.96,40.18,0.0,1.0
115.84_39.64,115.84,39.64,13.0,27.0
117.15_40.24,117.15,40.24,21.0,2.0
117.12_40.18,117.12,40.18,61.0,194.0
116.17_39.99,116.17,39.99,25.0,1.0
116.51_39.77,116.51,39.77,5306.0,1781.0
117.06_40.41,117.06,40.41,0.0,1.0
116.51_39.71,116.51,39.71,813.0,1.0
116.28_40.47,116.28,40.47,0.0,3.0
116.28_40.46,116.28,40.46,1.0,4.0
116.28_40.42,116.28,40.42,0.0,4.0
116.28_40.41,116.28,40.41,2.0,3.0
117.12_40.11,117.12,40.11,36.0,594.0
117.12_40.12,117.12,40.12,458.0,78.0
117.12_40.13,117.12,40.13,1504.0,2812.0
116.69_40.02,116.69,40.02,105.0,407.0
116.69_40.03,116.69,40.03,12.0,292.0
117.08_40.19,117.08,40.19,12.0,23.0
117.08_40.18,117.08,40.18,101.0,371.0
117.12_40.16,117.12,40.16,5652.0,1923.0
117.08_40.11,117.08,40.11,14.0,320.0
115.91_39.61,115.91,39.61,151.0,431.0
117.08_40.13,117.08,40.13,2446.0,2304.0
116.51_39.79,116.51,39.79,16710.0,457.0
117.08_40.15,117.08,40.15,299.0,20.0
117.08_40.14,117.08,40.14,569.0,4589.0
115.91_39.66,115.91,39.66,247.0,739.0
117.08_40.16,117.08,40.16,111.0,336.0
116.71_39.8,116.71,39.8,52.0,222.0
116.71_39.9,116.71,39.9,645.0,284.0
115.8_40.01,115.8,40.01,4.0,2.0
115.8_40.05,115.8,40.05,14.0,2.0
115.8_40.04,115.8,40.04,1.0,0.0
116.71_39.6,116.71,39.6,36.0,60.0
116.71_39.7,116.71,39.7,5.0,134.0
115.84_39.56,115.84,39.56,20.0,376.0
115.88_40.39,115.88,40.39,25.0,205.0
115.88_40.38,115.88,40.38,104.0,335.0
117.15_40.21,117.15,40.21,12.0,0.0
115.91_40.09,115.91,40.09,1.0,1.0
115.84_39.59,115.84,39.59,16.0,7.0
115.88_40.37,115.88,40.37,1323.0,469.0
115.88_40.36,115.88,40.36,1.0,0.0
116.29_40.16,116.29,40.16,420.0,3080.0
115.68_40.05,115.68,40.05,0.0,2.0
116.61_39.73,116.61,39.73,67.0,167.0
116.61_39.72,116.61,39.72,331.0,624.0
116.61_39.71,116.61,39.71,135.0,759.0
116.61_39.77,116.61,39.77,5.0,31.0
116.61_39.76,116.61,39.76,524.0,3036.0
116.61_39.75,116.61,39.75,410.0,970.0
116.61_39.74,116.61,39.74,589.0,1425.0
116.68_40.07,116.68,40.07,122.0,2.0
116.68_40.06,116.68,40.06,347.0,18.0
116.68_40.05,116.68,40.05,208.0,6.0
116.68_40.04,116.68,40.04,595.0,32.0
116.68_40.03,116.68,40.03,1433.0,12.0
116.68_40.02,116.68,40.02,1362.0,374.0
116.68_40.01,116.68,40.01,210.0,60.0
116.68_40.09,116.68,40.09,1836.0,4309.0
116.68_40.08,116.68,40.08,595.0,3018.0
116.07_39.68,116.07,39.68,510.0,138.0
117.45_40.64,117.45,40.64,3.0,1.0
116.07_39.64,116.07,39.64,846.0,991.0
116.07_39.65,116.07,39.65,881.0,2956.0
116.07_39.66,116.07,39.66,847.0,207.0
116.07_39.67,116.07,39.67,239.0,1571.0
116.07_39.61,116.07,39.61,15.0,91.0
116.07_39.62,116.07,39.62,284.0,230.0
116.07_39.63,116.07,39.63,163.0,45.0
116.03_39.82,116.03,39.82,1.0,24.0
116.03_39.81,116.03,39.81,11.0,238.0
116.1_39.58,116.1,39.58,6.0,373.0
116.03_39.87,116.03,39.87,212.0,807.0
116.03_39.88,116.03,39.88,242.0,384.0
116.03_39.89,116.03,39.89,1.0,6.0
116.48_39.58,116.48,39.58,15.0,316.0
116.48_39.59,116.48,39.59,6.0,102.0
115.94_39.82,115.94,39.82,162.0,353.0
115.94_39.81,115.94,39.81,0.0,1.0
116.48_39.56,116.48,39.56,16.0,211.0
116.48_39.57,116.48,39.57,2.0,63.0
115.94_39.85,115.94,39.85,3.0,2.0
116.48_39.55,116.48,39.55,0.0,15.0
116.12_39.59,116.12,39.59,201.0,124.0
116.12_39.58,116.12,39.58,21.0,205.0
116.16_40.63,116.16,40.63,32.0,0.0
116.1_40.37,116.1,40.37,6.0,5.0
116.16_40.64,116.16,40.64,12.0,0.0
116.16_40.65,116.16,40.65,107.0,0.0
116.1_40.38,116.1,40.38,0.0,3.0
115.94_40.51,115.94,40.51,4.0,50.0
115.94_40.52,115.94,40.52,118.0,351.0
116.15_40.51,116.15,40.51,10.0,51.0
116.06_40.5,116.06,40.5,134.0,225.0
116.06_40.2,116.06,40.2,70.0,96.0
116.06_40.3,116.06,40.3,6.0,3.0
116.06_40.0,116.06,40.0,7.0,5.0
116.29_39.64,116.29,39.64,651.0,21.0
116.29_39.65,116.29,39.65,365.0,329.0
116.23_40.28,116.23,40.28,466.0,58.0
116.29_39.67,116.29,39.67,975.0,4.0
117.17_40.59,117.17,40.59,7.0,227.0
117.17_40.58,117.17,40.58,2.0,85.0
116.29_39.62,116.29,39.62,540.0,921.0
116.29_39.63,116.29,39.63,6.0,18.0
116.23_40.22,116.23,40.22,23459.0,9460.0
116.23_40.23,116.23,40.23,7393.0,11647.0
117.17_40.57,117.17,40.57,1.0,64.0
116.23_40.21,116.23,40.21,17179.0,16111.0
117.17_40.51,117.17,40.51,490.0,180.0
116.29_39.69,116.29,39.69,1424.0,22.0
116.23_40.24,116.23,40.24,90.0,31.0
117.17_40.52,117.17,40.52,0.0,27.0
116.98_40.1,116.98,40.1,6.0,215.0
116.98_40.3,116.98,40.3,1.0,30.0
116.98_40.2,116.98,40.2,1.0,3.0
116.98_40.4,116.98,40.4,3.0,1.0
116.35_39.47,116.35,39.47,5.0,133.0
116.35_39.46,116.35,39.46,0.0,6.0
116.24_40.58,116.24,40.58,1.0,8.0
116.55_39.91,116.55,39.91,10771.0,15803.0
116.55_39.92,116.55,39.92,4772.0,20601.0
116.55_39.93,116.55,39.93,781.0,2720.0
116.55_39.94,116.55,39.94,2138.0,8151.0
116.55_39.95,116.55,39.95,3869.0,15964.0
116.55_39.96,116.55,39.96,5376.0,6872.0
116.55_39.97,116.55,39.97,3499.0,10638.0
116.55_39.98,116.55,39.98,1208.0,8942.0
116.55_39.99,116.55,39.99,286.0,204.0
116.24_40.55,116.24,40.55,0.0,2.0
116.24_40.56,116.24,40.56,1.0,11.0
116.24_40.57,116.24,40.57,3.0,11.0
115.73_39.6,115.73,39.6,2.0,102.0
116.47_40.52,116.47,40.52,1.0,1.0
116.47_40.58,116.47,40.58,0.0,7.0
116.19_39.86,116.19,39.86,1273.0,55.0
116.3_39.96,116.3,39.96,34143.0,17832.0
116.89_40.38,116.89,40.38,497.0,269.0
116.0_40.51,116.0,40.51,0.0,4.0
116.0_40.53,116.0,40.53,195.0,17.0
116.67_40.76,116.67,40.76,1.0,13.0
116.0_40.55,116.0,40.55,428.0,0.0
116.0_40.54,116.0,40.54,126.0,0.0
116.39_39.58,116.39,39.58,0.0,3.0
116.3_39.95,116.3,39.95,19158.0,13837.0
116.39_39.52,116.39,39.52,0.0,12.0
116.39_39.53,116.39,39.53,4.0,31.0
116.39_39.51,116.39,39.51,239.0,20.0
116.39_39.56,116.39,39.56,4.0,24.0
116.39_39.57,116.39,39.57,0.0,150.0
117.19_40.14,117.19,40.14,141.0,899.0
116.3_39.93,116.3,39.93,26057.0,13185.0
116.74_40.04,116.74,40.04,80.0,160.0
116.74_40.05,116.74,40.05,24.0,349.0
116.74_40.06,116.74,40.06,24.0,325.0
116.74_40.07,116.74,40.07,25.0,16.0
116.05_39.7,116.05,39.7,261.0,1327.0
116.05_39.6,116.05,39.6,406.0,31.0
116.74_40.02,116.74,40.02,11.0,16.0
116.74_40.03,116.74,40.03,82.0,22.0
116.1_40.04,116.1,40.04,260.0,35.0
116.05_39.9,116.05,39.9,2.0,0.0
116.05_39.8,116.05,39.8,48.0,33.0
116.74_40.08,116.74,40.08,824.0,65.0
116.74_40.09,116.74,40.09,348.0,271.0
116.36_40.71,116.36,40.71,1.0,1.0
116.26_39.56,116.26,39.56,2.0,86.0
116.91_40.28,116.91,40.28,4.0,147.0
116.26_39.54,116.26,39.54,0.0,4.0
116.26_39.55,116.26,39.55,2.0,100.0
116.26_39.52,116.26,39.52,20.0,44.0
116.26_39.53,116.26,39.53,16.0,2.0
116.26_39.51,116.26,39.51,0.0,30.0
116.91_40.21,116.91,40.21,1.0,0.0
116.07_40.38,116.07,40.38,2.0,30.0
116.91_40.25,116.91,40.25,1.0,81.0
116.91_40.24,116.91,40.24,1.0,151.0
116.91_40.27,116.91,40.27,14.0,44.0
116.91_40.26,116.91,40.26,1.0,1.0
116.49_39.71,116.49,39.71,270.0,152.0
116.07_39.92,116.07,39.92,18.0,79.0
116.89_40.37,116.89,40.37,420.0,1692.0
116.07_39.95,116.07,39.95,8.0,326.0
116.89_40.36,116.89,40.36,99.0,10.0
116.77_39.81,116.77,39.81,515.0,17.0
116.5_39.99,116.5,39.99,7838.0,5542.0
116.63_40.64,116.63,40.64,1.0,15.0
116.77_39.87,116.77,39.87,66.0,158.0
116.77_39.86,116.77,39.86,1566.0,558.0
116.07_39.99,116.07,39.99,43.0,98.0
116.77_39.85,116.77,39.85,1767.0,579.0
116.25_39.69,116.25,39.69,531.0,1644.0
115.92_40.45,115.92,40.45,43.0,60.0
115.92_40.44,115.92,40.44,17.0,214.0
115.74_39.73,115.74,39.73,378.0,23.0
115.92_40.41,115.92,40.41,8.0,203.0
115.92_40.43,115.92,40.43,28.0,281.0
115.92_40.42,115.92,40.42,99.0,741.0
116.13_40.57,116.13,40.57,12.0,168.0
116.13_40.54,116.13,40.54,0.0,39.0
116.13_40.55,116.13,40.55,6.0,3.0
116.89_40.61,116.89,40.61,3.0,0.0
116.89_40.66,116.89,40.66,0.0,1.0
116.89_40.65,116.89,40.65,2.0,5.0
116.41_40.23,116.41,40.23,457.0,65.0
117.34_40.6,117.34,40.6,0.0,1.0
117.34_40.2,117.34,40.2,0.0,29.0
115.97_39.79,115.97,39.79,0.0,14.0
116.18_40.08,116.18,40.08,485.0,418.0
116.18_40.09,116.18,40.09,489.0,292.0
116.18_40.02,116.18,40.02,4.0,20.0
116.31_39.8,116.31,39.8,2528.0,1627.0
116.18_40.06,116.18,40.06,1853.0,3.0
116.18_40.07,116.18,40.07,2006.0,78.0
116.18_40.04,116.18,40.04,1962.0,3815.0
116.31_39.9,116.31,39.9,32872.0,8101.0
115.83_39.54,115.83,39.54,8.0,0.0
115.83_39.55,115.83,39.55,138.0,283.0
115.83_39.56,115.83,39.56,23.0,362.0
115.83_39.57,115.83,39.57,2.0,39.0
116.58_40.9,116.58,40.9,0.0,3.0
115.83_39.59,115.83,39.59,5.0,3.0
115.98_40.23,115.98,40.23,3.0,1.0
116.28_40.27,116.28,40.27,1.0,1.0
116.28_40.26,116.28,40.26,9.0,2.0
116.58_40.8,116.58,40.8,5.0,5.0
115.9_40.21,115.9,40.21,8.0,18.0
115.86_39.8,115.86,39.8,0.0,5.0
116.06_40.29,116.06,40.29,60.0,4.0
115.84_39.8,115.84,39.8,18.0,39.0
116.06_40.21,116.06,40.21,357.0,172.0
116.06_40.22,116.06,40.22,50.0,322.0
116.06_40.27,116.06,40.27,0.0,8.0
116.06_40.26,116.06,40.26,1.0,0.0
116.55_40.93,116.55,40.93,0.0,2.0
115.85_40.4,115.85,40.4,4.0,0.0
116.89_39.8,116.89,39.8,77.0,206.0
116.89_39.7,116.89,39.7,512.0,374.0
116.11_40.09,116.11,40.09,4614.0,24.0
116.11_40.08,116.11,40.08,2374.0,1207.0
116.11_40.02,116.11,40.02,1.0,4.0
116.11_40.01,116.11,40.01,216.0,526.0
116.11_40.07,116.11,40.07,1051.0,269.0
116.11_40.06,116.11,40.06,1109.0,461.0
116.11_40.05,116.11,40.05,232.0,297.0
116.11_40.04,116.11,40.04,49.0,78.0
116.2_40.49,116.2,40.49,2.0,12.0
116.44_40.74,116.44,40.74,0.0,9.0
116.2_40.41,116.2,40.41,1.0,15.0
116.2_40.42,116.2,40.42,0.0,10.0
116.2_40.43,116.2,40.43,1.0,0.0
116.98_40.28,116.98,40.28,31.0,9.0
116.34_39.62,116.34,39.62,327.0,609.0
116.88_40.39,116.88,40.39,642.0,2166.0
116.82_40.63,116.82,40.63,0.0,4.0
115.54_39.65,115.54,39.65,17.0,30.0
115.54_39.64,115.54,39.64,1.0,75.0
116.65_40.37,116.65,40.37,22.0,0.0
116.65_40.36,116.65,40.36,1843.0,206.0
116.65_40.35,116.65,40.35,853.0,4205.0
116.65_40.34,116.65,40.34,551.0,40.0
116.65_40.33,116.65,40.33,311.0,981.0
116.65_40.32,116.65,40.32,2433.0,168.0
116.65_40.31,116.65,40.31,596.0,889.0
116.05_39.98,116.05,39.98,119.0,375.0
116.05_39.97,116.05,39.97,92.0,964.0
116.05_39.96,116.05,39.96,0.0,3.0
115.54_39.66,115.54,39.66,29.0,261.0
116.05_39.93,116.05,39.93,174.0,30.0
116.2_39.59,116.2,39.59,11.0,1.0
116.05_39.91,116.05,39.91,17.0,0.0
116.65_40.38,116.65,40.38,886.0,1.0
116.07_40.48,116.07,40.48,13.0,316.0
116.07_40.49,116.07,40.49,4.0,52.0
116.07_40.47,116.07,40.47,3.0,80.0
116.07_40.42,116.07,40.42,6.0,99.0
116.07_40.41,116.07,40.41,47.0,49.0
115.57_39.79,115.57,39.79,1.0,0.0
116.57_40.7,116.57,40.7,0.0,6.0
115.81_39.58,115.81,39.58,42.0,330.0
116.06_39.75,116.06,39.75,17.0,114.0
116.5_40.63,116.5,40.63,0.0,5.0
115.81_39.54,115.81,39.54,22.0,17.0
116.06_39.79,116.06,39.79,43.0,196.0
116.07_39.8,116.07,39.8,106.0,37.0
116.6_39.88,116.6,39.88,3080.0,4344.0
116.6_39.89,116.6,39.89,4526.0,6781.0
116.62_39.72,116.62,39.72,173.0,978.0
116.62_39.73,116.62,39.73,1003.0,92.0
116.62_39.74,116.62,39.74,374.0,461.0
116.62_39.75,116.62,39.75,12.0,7.0
116.62_39.76,116.62,39.76,221.0,437.0
116.62_39.77,116.62,39.77,18.0,132.0
116.62_39.78,116.62,39.78,52.0,15.0
116.6_39.81,116.6,39.81,597.0,158.0
116.6_39.82,116.6,39.82,299.0,127.0
116.6_39.83,116.6,39.83,776.0,874.0
116.6_39.84,116.6,39.84,2048.0,1083.0
116.6_39.85,116.6,39.85,521.0,765.0
116.6_39.86,116.6,39.86,354.0,140.0
116.6_39.87,116.6,39.87,245.0,604.0
115.93_40.49,115.93,40.49,0.0,123.0
115.71_39.57,115.71,39.57,2293.0,916.0
115.71_39.56,115.71,39.56,46.0,1.0
115.71_39.59,115.71,39.59,0.0,62.0
115.71_39.58,115.71,39.58,405.0,162.0
116.26_40.39,116.26,40.39,0.0,13.0
116.93_40.05,116.93,40.05,3.0,4.0
116.93_40.07,116.93,40.07,15.0,129.0
116.93_40.06,116.93,40.06,3.0,96.0
116.93_40.09,116.93,40.09,18.0,175.0
116.93_40.08,116.93,40.08,4.0,9.0
116.73_39.8,116.73,39.8,56.0,32.0
116.73_39.9,116.73,39.9,1044.0,852.0
116.73_39.7,116.73,39.7,6.0,329.0
116.75_40.79,116.75,40.79,17.0,3.0
117.0_40.6,117.0,40.6,0.0,2.0
117.0_40.4,117.0,40.4,1.0,23.0
117.0_40.2,117.0,40.2,17.0,5.0
117.0_40.1,117.0,40.1,58.0,51.0
116.22_40.49,116.22,40.49,0.0,53.0
116.22_40.48,116.22,40.48,0.0,3.0
116.22_40.43,116.22,40.43,2.0,5.0
116.22_40.45,116.22,40.45,1.0,13.0
116.22_40.44,116.22,40.44,41.0,35.0
116.22_40.47,116.22,40.47,1.0,6.0
116.22_40.46,116.22,40.46,1.0,8.0
115.96_40.41,115.96,40.41,9.0,292.0
115.96_40.43,115.96,40.43,100.0,6.0
115.96_40.42,115.96,40.42,0.0,100.0
115.96_40.45,115.96,40.45,1343.0,3048.0
115.96_40.44,115.96,40.44,215.0,173.0
